85853	4
28943	2
72095	1
50600	28
21842	1
13548	1
56367	1
62373	3
851	500
35002	5
67520	4
60259	1
49624	2
6000	22
76745	3
56300	1
76050	1
61235	1
82813	1
79393	4
29559	1
32897	13
61417	1
56985	2
36661	2
61840	5
69443	1
47562	7
18166	6
74814	1
5528	26
2406	21
24730	2
23546	2
42827	1
41888	2
8243	1
42473	1
25205	1
46571	8
34775	1
66584	1
66302	7
10795	1
43219	2
78318	7
85896	1
66422	1
67701	1
49703	2
71857	1
17729	22
46148	5
13164	1
30645	1
42096	1
76893	5
6418	9
10290	13
33897	8
55221	1
26990	1
15278	3
26478	1
59087	1
35892	1
38062	9
5084	2
31581	1
39859	4
41998	1
17406	1
49899	1
26108	1
59953	4
75830	16
39771	1
70780	2
13796	1
82524	1
27215	1
27629	1
68657	2
55570	1
3585	568
48424	3
38047	12
42434	1
45633	1
39298	1
1975	1
14229	1
56048	2
46691	1
51288	2
67834	1
77691	3
34605	1
36174	1
20578	4
82666	1
76966	2
32695	3
69182	1
4174	60
10015	1
79044	5
1726	1
76924	3
31083	5
56212	1
19430	1
67718	1
11454	1
59162	2
64849	1
14251	1
31019	1
7428	6
28032	2
18479	1
17273	33
111	213
35919	1
477	24
4739	11
8873	9
33859	5
86672	2
601	1
9647	2
71922	1
69281	5
55249	1
72942	3
72257	1
21658	36
33205	2
79098	5
69451	1
72418	1
42614	1
52486	1
59877	2
37002	2
13054	1
24560	2
1493	995
55174	1
52198	2
66649	4
9477	1
2811	1
45287	1
3322	161
51798	3
60193	3
21139	18
43821	3
31359	162
70119	1
63900	1
23788	4
19874	10
68808	1
56840	1
83718	2
46878	1
40844	1
6182	1
48437	5
81813	1
73011	6
31202	1
1579	2
83340	1
8359	2
26889	12
79251	1
77658	5
42818	3
75155	3
63590	1
74120	1
62079	2
47880	1
41951	3
11337	1
86642	2
83807	1
78105	1
83968	1
1223	463
23099	1
43531	9
37875	2
34837	1
17737	8
32056	2
40756	2
3343	5
68536	2
34869	1
26276	1
43024	1
41901	1
50838	38
13603	1
65343	2
62475	2
2896	44
64636	4
78181	2
79040	5
34360	1
71417	2
65579	7
45068	1
34771	12
80074	1
73799	11
61968	2
28523	6
22311	1
26987	1
58143	1
50948	1
75498	3
78836	2
14545	4
65460	1
67481	4
7684	1
32785	2
58514	1
71736	2
1849	172
84084	1
75818	1
25673	3
77874	2
12550	3
40875	1
65584	7
34563	2
67064	1
38922	1
9188	1
61729	1
29046	1
22990	90
79895	1
1947	1
72606	1
50217	1
74908	4
47824	1
24531	1
359	24
7801	2
72106	1
83011	1
63934	1
44712	1
57728	3
56593	8
58962	3
27360	7
23474	21
27823	1
54637	2
69034	2
43931	1
24733	3
4813	9
14835	1
14961	1
48245	1
1967	1
63378	11
41524	1
66779	1
13772	5
13424	6
81298	1
85678	2
34716	2
64121	4
79262	1
84253	1
72977	1
65478	3
5461	66
64996	1
19452	27
82385	2
46363	1
83256	1
74962	4
73054	1
70966	2
75578	2
68679	9
26827	1
1813	712
39019	2
752	3
26684	3
62722	2
30734	1
61094	2
11286	1
27348	16
4620	12
74314	2
86713	2
26195	1
6970	1
56193	4
18082	1
62934	1
8056	213
77150	1
17130	1
56920	1
21552	11
55944	8
40113	15
82996	1
85662	2
41957	2
77895	1
60860	1
85360	1
10177	32
60508	2
1571	31
54369	1
55599	1
52161	1
65785	5
15880	16
23545	2
534	1
24464	2
44439	1
72212	1
14423	1
60455	4
58565	1
53161	3
27946	2
13153	1
53598	2
51728	2
38768	1
47586	14
63522	1
42039	1
8401	8
28012	2
62097	3
72993	5
37527	1
54280	2
62060	3
22881	7
49461	3
57035	5
9240	2
26879	13
48407	5
34169	21
9336	1
43860	2
19713	1
76361	2
9030	1
76756	3
24435	2
71147	1
14838	1
8219	17
60243	1
32789	1
40135	2
59423	3
43563	3
136	159
39673	5
23388	1
13898	1
87206	2
63794	1
77682	2
21650	23
54236	1
38058	6
32067	4
74198	2
76561	1
14060	1
31671	12
24336	2
25415	1
41828	9
55623	4
3061	443
11419	1
86506	2
82741	1
81308	1
10748	1
74261	20
3247	2
15297	1
11053	1
1423	1
3741	36
78853	1
9654	2
46567	2
76658	35
3162	36
60280	1
29535	1
3888	221
33841	4
64477	1
73248	4
19222	1
3501	1
27579	7
35930	1
25257	1
29339	5
65921	1
86142	1
9498	18
19513	1
45061	3
35532	3
39561	1
23220	1
46729	2
68020	1
59333	7
30311	3
12189	10
54677	2
9532	12
11828	2
60879	1
56180	2
20525	20
23110	1
12825	1
72658	1
48027	2
36250	1
74700	1
5790	7
86814	2
18635	1
21973	1
51963	3
46401	1
37807	3
40742	2
85772	2
14495	5
6167	6
15587	3
5038	5
84631	1
64062	7
71576	2
64829	2
15957	17
61736	1
25487	1
57509	4
26646	1
4242	7
4163	642
41710	3
68014	1
69089	1
15114	1
73976	1
22048	1
83774	1
44372	4
7053	2
36814	2
32078	2
23660	6
35135	13
84995	1
38426	1
4471	1
32532	12
50154	1
23605	61
56750	1
87117	2
37467	1
4871	262
58147	1
78705	1
12244	10
51725	2
85542	1
54995	1
772	80
27811	1
29622	1
52308	4
27753	1
37060	5
71681	2
10143	1
69651	1
38513	11
70483	1
85687	1
37412	6
11989	4
74899	4
59705	6
50068	1
39004	2
73651	2
40506	7
53647	1
87224	1
15145	1
83475	1
41790	20
37301	3
9936	1
75903	3
1638	34
25473	1
54160	6
49498	1
81539	6
31000	1
43292	1
56301	1
61007	1
14458	5
71968	1
25546	1
31089	5
3561	310
14152	1
21954	4
34439	6
46006	1
20663	5
10687	2
19379	2
26989	11
47905	2
41247	1
32528	21
5464	32
29917	20
34303	3
45556	7
29445	3
62610	2
36025	22
81270	1
3691	174
66961	2
26590	1
47448	2
41252	1
74713	1
82720	1
68349	1
66189	2
4445	2
30138	13
65497	1
47304	2
77039	2
66800	1
28456	1
75597	1
34504	8
33872	9
45894	1
63135	15
20341	1
10109	3
44441	1
17105	1
13205	12
55148	1
42125	1
50012	1
54259	4
40125	1
37816	1
31098	4
57133	2
53086	1
85434	1
24462	3
87040	1
18906	1
77124	2
17560	1
3198	434
20880	3
25568	2
25025	2
86448	1
698	3
36498	1
32091	25
46140	5
50921	1
6583	1
45557	5
6436	9
39984	1
71610	2
84933	1
1767	1
63190	18
29942	1
26783	1
49293	1
41629	16
37465	5
39045	4
48371	6
21800	2
7196	1
20572	1
65551	11
71097	1
14180	1
47477	1
5836	2
6360	9
12595	18
19538	2
17340	1
74222	1
11191	1
79177	1
2588	7
55519	31
47752	1
10428	1
4746	21
24359	2
34040	11
79235	1
17642	9
18908	1
77792	1
27328	21
7064	2
25766	1
42072	1
78344	1
73339	1
7388	11
71060	1
8758	28
47727	1
27915	9
38683	3
44837	2
55357	2
10703	17
31829	2
66166	1
74524	1
12400	14
54855	3
23403	1
76498	3
42328	2
26440	1
50323	1
44983	1
85841	2
77875	1
9260	2
33374	1
3702	189
60279	1
65336	5
29018	40
23180	40
21514	122
14779	1
35954	3
24509	1
70516	1
24448	2
71116	1
8888	30
7529	4
26184	1
77172	2
85644	1
39774	1
2428	1
85998	1
35295	3
51512	1
6557	9
29861	3
11839	5
59383	2
60713	1
75273	1
40483	1
65464	4
75353	6
54782	1
58967	1
23290	17
53395	9
74209	1
50474	1
62570	2
44917	1
1704	1
82767	1
79604	6
31665	4
44685	1
76092	2
6469	9
50815	1
72893	1
5477	165
78935	3
47412	1
15521	1
73513	3
34195	17
70863	1
44660	2
11531	83
11453	4
46514	1
29938	1
15270	76
5286	265
13752	5
25846	1
49935	1
19142	5
9446	2
57120	3
7418	8
58784	2
73809	9
4262	2
76733	1
67106	1
12004	15
66126	2
67853	1
55548	1
73344	1
43025	16
12628	1
58293	3
33052	1
13440	6
12977	1
78241	7
6523	9
50299	1
50263	1
86116	1
11117	1
61718	1
71796	2
76601	1
77372	1
43932	1
30001	1
39195	3
59867	2
60421	4
41344	2
81175	3
14533	3
68176	1
2709	1
60784	1
30179	6
62941	1
31132	4
81830	1
4490	1
60732	1
47310	1
11300	2
80790	1
66021	2
79507	2
41900	1
6842	19
82441	1
36275	7
2652	2
40778	2
48062	1
40165	4
60125	1
48899	1
50677	1
77641	3
72995	6
27	1
81388	1
75142	2
33277	2
23244	2
62559	2
32423	1
82240	1
21984	2
20072	4
34539	2
4673	78
6656	111
29731	15
54678	2
44118	2
50459	1
26676	2
52248	2
47113	4
56292	1
45814	2
65406	1
64565	4
62444	2
72894	1
70289	55
81464	1
78270	11
6840	39
10756	117
38457	10
50155	1
81106	2
48775	24
14521	2
81807	1
73430	1
34908	15
51056	1
72118	1
10544	2
45722	2
83891	1
64456	1
6636	52
44962	1
37380	2
1131	27
62917	1
36754	4
12162	10
40401	3
61474	1
4771	47
81107	6
39610	1
26003	1
25090	2
48771	3
85493	1
82589	3
77102	1
76103	1
22068	1
38816	12
9723	2
32520	1
21276	1
44218	1
8408	58
36514	1
36418	9
85273	7
18367	5
24864	1
10758	92
54732	2
67205	1
59119	1
13161	1
42566	1
64127	4
46376	1
60736	1
74187	8
44282	2
68625	2
10256	151
84135	1
49152	1
70168	1
56803	32
21078	17
32395	2
71415	2
59614	1
84156	2
7981	1
27042	1
59380	7
36776	1
74928	4
34545	1
2548	323
37275	4
11391	1
39076	1
48166	1
47528	1
2842	1230
35166	17
56091	1
85049	2
47941	56
28764	5
15376	1
8820	9
77643	89
2488	3
33140	2
49092	1
75039	1
78982	1
64662	3
46524	1
21673	22
40039	1
83537	1
52369	1
83473	1
82028	2
18062	1
43817	3
25023	2
14852	2
54837	3
45677	2
1605	2
34679	4
3312	143
41705	1
73900	6
82283	1
82287	1
36009	3
52350	2
83933	1
23454	17
26717	5
48032	15
46862	8
83720	2
85294	1
13525	1
4024	103
86573	2
82137	1
7056	13
81804	1
1654	1
42269	7
86199	2
66276	3
65662	4
30296	1
85733	1
9765	1
52225	24
31808	3
35842	1
51502	1
63719	1
33748	51
51575	2
4719	3
47092	1
34875	1
3276	168
31258	1
11254	1
53875	1
6014	3
28733	10
11863	36
36225	1
71939	1
10093	2
58404	2
25225	3
36748	1
11280	1
52343	2
15591	51
47150	3
19957	2
58958	3
33960	14
10752	36
53423	3
12465	2
24818	1
20037	1
38765	1
30129	8
27072	1
26923	3
74736	6
14509	6
84648	1
52063	24
34430	4
58534	4
31160	1
21986	1
42205	31
32872	1
41810	1
85789	10
1082	96
37974	1
72286	1
77108	2
70707	1
67198	1
67615	1
81369	2
12624	1
85057	2
10618	2
62281	3
23137	5
49827	1
9251	2
39654	2
17189	36
15553	1
6635	42
58257	1
64633	4
66463	1
2586	14
66689	5
50290	1
82045	2
87246	3
67574	2
55678	1
23019	50
5444	14
32463	1
39075	1
37344	1
83834	1
15682	1
67384	1
42383	4
13229	4
1436	1
54648	2
21544	3
42928	2
19495	353
58743	3
44930	1
58300	3
10901	1
14709	1
2769	1
51280	1
17476	1
78946	4
56207	2
54710	1
49439	3
41316	1
8623	8
81540	4
76731	3
38527	9
42779	1
44003	2
18530	1
35844	1
77584	1
17961	12
42154	1
61835	4
72667	4
5909	1
67932	1
37508	2
431	51
65549	11
42858	1
24033	2
64359	1
14169	1
59098	1
35342	6
30928	1
86624	2
827	2
74175	8
47169	1
21344	1
61560	5
52835	4
5090	1
85007	2
17302	2
41613	2
28850	2
35424	2
4851	156
62623	2
34406	7
32251	6
40809	14
62733	2
78520	1
34490	4
5075	1
25972	1
23862	5
38324	2
62977	1
59554	4
60761	1
21213	1
34151	9
22317	1
28582	2
25042	2
8403	126
42497	21
70972	1
84335	1
84081	1
3030	80
29098	3
6637	139
26906	13
17738	6
63274	1
17884	18
19660	3
76647	34
46425	1
72614	1
47646	1
44826	6
3297	50
4110	63
33792	1
49791	2
67703	1
87177	1
17474	1
3553	57
12077	10
4090	4
56934	1
26767	1
4342	2
10461	17
50577	19
38456	3
42094	3
14592	4
49275	2
48482	3
57473	2
35309	1
86966	1
54082	1
23683	2
79258	1
60902	1
62318	3
34144	4
7905	2
4470	65
14742	1
74452	1
9564	2
76290	1
18920	1
85081	2
40780	2
34862	1
25377	1
42085	1
84089	2
5250	4
80720	5
75250	1
84045	1
36685	1
30126	1
84257	1
10704	26
62320	2
58350	3
24268	2
1714	1
52703	1
69748	1
41435	1
3603	34
18198	408
85439	1
1507	13
81648	2
73229	3
30581	5
8596	127
14264	1
23598	2
71639	2
57662	1
25197	1
49425	1
83791	1
41556	2
55702	1
50717	3
46197	2
59782	2
59113	1
76265	1
21025	6
86152	3
19791	19
11122	1
43189	4
43261	2
81859	1
10170	18
49101	1
32480	1
26853	1
52278	2
78796	1
35152	1
22694	1
51849	1
39772	1
10739	1
57228	1
14707	1
44595	7
57733	1
72872	1
50552	21
39621	6
82238	1
13773	5
85850	4
38988	2
64255	4
74825	1
36451	1
17632	2
9326	27
56925	1
31498	7
11131	1
59955	2
44080	2
5172	156
59275	1
30507	4
61168	1
25498	1
43070	1
29219	1
59556	1
50316	1
44044	2
53275	1
80527	1
71400	1
43882	1
55285	8
54565	2
78265	9
81585	1
11044	2
28286	1
20778	70
37626	1
10723	1
82277	1
81424	16
40610	51
73847	1
45689	5
18054	2
50660	1
68402	21
61896	2
53427	5
73644	1
64217	1
38888	1
64348	2
78723	1
28762	6
19007	1
26386	1
74061	2
9516	3
43812	2
25306	1
48995	1
1270	58
28440	5
67068	1
41912	1
82123	1
9559	2
13020	1
45836	5
13096	1
18445	1
26794	2
34348	3
68332	5
60919	1
73143	1
78071	1
57400	2
41517	1
48035	4
86066	1
17743	1
82152	1
61774	1
6371	9
13893	1
78271	11
12542	6
73232	3
20261	1
23915	3
66271	2
23408	1
52501	1
36160	3
23413	16
25351	1
70685	1
50112	1
83745	2
12762	1
70980	2
47812	1
6526	9
48373	6
19723	1
80561	1
80922	2
78534	1
44152	1
64069	13
71640	2
30421	1
55168	1
66857	1
3480	170
81381	2
47909	1
74817	2
57078	1
77299	1
59790	4
73039	2
42149	1
54125	6
24066	3
22922	27
26886	13
25582	4
72323	1
51106	1
37212	1
19385	1
55203	1
22031	5
77420	1
77894	1
1230	843
69869	1
71082	1
19779	20
80399	5
23600	4
25788	1
80656	6
15954	29
22995	37
82873	11
8540	150
74650	1
57052	1
34937	14
17543	1
7581	1
54182	2
23702	2
83463	1
71903	1
5508	4
48940	2
84438	1
13940	1
2073	157
15937	5
85059	2
7155	3
33200	2
62042	3
21711	1
32510	1
24636	1
34388	3
43028	1
76534	5
82707	2
81037	2
45708	3
50086	1
51211	1
40141	4
13191	1
51726	2
54428	2
87203	1
72454	1
79162	1
63709	1
62410	2
29548	1
75756	1
8898	21
62750	2
51955	2
1861	7
61524	1
76504	5
54416	2
36413	1
24158	1
31350	1
4906	1
47062	2
83169	1
42355	1
11374	2
19330	2
45327	1
64078	14
86846	2
69665	1
27431	8
34880	1
62554	2
62626	2
77410	1
43161	2
75320	7
10460	20
58230	1
25407	1
18151	32
55466	14
9545	2
46896	2
22427	1
66341	5
61783	2
21170	91
63813	1
77352	1
21396	1
42034	1
28726	12
82291	1
77540	2
18801	2
15421	1
941	3
80601	4
19622	5
75721	12
10281	13
46702	163
70690	1
63234	6
58329	2
54407	2
21521	228
25517	1
86914	1
34802	2
3639	23
20570	2
57029	1
64358	1
23608	2
58875	1
9691	7
9053	9
36970	2
39661	7
52453	1
59733	1
70732	1
9563	2
47555	1
19280	1
3745	485
52232	5
58429	1
28545	1
56791	31
4564	266
54935	2
58355	2
34145	8
55344	2
76894	3
36202	3
52305	4
60891	1
38691	3
23578	2
59792	1
26507	1
28941	25
38257	5
75241	1
48147	1
9206	1
80712	5
79500	2
72860	10
41194	2
43176	2
41952	2
49037	6
60917	1
66695	5
47065	7
5328	264
38944	3
11540	278
4840	223
51844	2
24322	3
81041	2
80128	1
4159	16
7563	1
65626	1
1915	25
59518	4
78463	1
69676	1
2358	2
55369	2
35088	1
66712	1
50612	14
76742	3
32307	2
59986	7
23400	1
5849	3
2125	6
33548	1
12644	6
50226	1
62438	2
945	7
29012	10
62986	1
31344	1
63393	10
85839	1
14985	1
41679	1
69272	5
12832	2
61344	1
45361	1
11327	1
82294	1
62127	3
76120	1
37563	1
43711	1
32715	12
47393	2
45158	2
11297	62
30070	1
909	36
19376	2
5719	2
21424	24
2530	43
84436	1
56262	1
39630	9
50541	1
72959	2
47360	1
5630	102
64538	1
28319	5
59469	1
73316	2
71064	1
73126	1
58853	11
59362	4
9835	1
50758	7
1885	206
47196	1
72921	5
56816	16
1973	1
63414	10
59616	3
58903	1
40088	6
45869	8
51190	2
84124	2
3345	3
6066	10
7526	5
17876	1
79978	1
27803	1
39049	1
80541	7
72294	1
54515	2
50354	14
24994	2
41057	1
84928	1
64878	1
31538	1
32683	3
83627	1
21140	16
3938	198
12231	10
77668	4
72594	1
57240	3
1559	2
1478	1
8662	117
74327	3
26685	3
36608	3
33874	1
80111	2
23202	4
77227	1
72279	1
34889	2
33078	1
48735	3
78595	1
12897	3
82700	1
74439	1
10403	29
62085	8
898	1
12999	1
34298	2
19328	4
82987	1
5936	1
2412	24
66068	1
81102	2
44911	1
30533	5
70834	1
17188	16
18725	1
27169	3
7950	3
69787	1
6548	9
35106	2
84521	4
41928	8
79346	1
34914	1
25056	2
52242	3
40330	3
17877	1
21907	15
58405	3
37702	1
67628	1
35141	14
86167	3
15789	2
9991	1
40813	1
73936	1
48276	1
5918	1
25913	1
8583	1
65039	3
40644	1
13902	1
24795	1
55953	8
39152	2
9996	1
2691	122
9550	2
687	3
24056	7
17155	112
1558	2
38133	2
63094	1
77834	1
60207	7
67435	4
4087	3
64108	4
65612	5
27260	3
79693	5
34620	5
84738	1
12385	22
39726	2
50618	3
40982	9
79888	1
17424	1
25387	2
42954	2
3324	102
2218	1
7696	90
24997	2
21721	5
70132	1
33852	6
81655	10
10900	1
38035	5
77103	2
60951	1
44777	13
8487	13
63555	1
35943	30
83044	1
24073	3
13318	12
42579	1
58168	1
4539	53
27349	128
23748	39
26074	1
64737	1
82793	6
65393	1
63584	1
49886	1
84399	1
61140	1
17655	61
86815	2
40672	1
54433	2
23146	1
69700	1
82476	2
38165	5
54835	1
76710	3
1330	350
58307	5
54006	1
62910	1
30574	4
77328	1
7289	2
18736	1
72223	1
60086	1
52730	4
65009	1
78324	4
45470	3
46574	24
11206	1
66922	1
39906	1
35756	74
75516	3
14943	1
42475	1
1240	254
76112	2
36882	3
26266	1
58524	1
18901	1
1615	1
48086	3
80919	2
53868	1
22200	1
73639	3
57190	1
34230	21
37878	2
66966	2
42841	1
49543	1
37968	20
55069	1
26059	1
39083	1
2060	83
26875	1
63723	6
47125	4
26770	1
5048	1
67577	2
86227	1
23863	4
22290	1
66737	1
32021	15
24659	2
4386	5
12732	1
26775	2
3976	24
34760	1
43190	2
35412	3
21011	1
2155	1
17662	3
72899	4
54206	1
42832	1
5266	4
45856	20
57494	9
76735	3
3755	47
1402	28
26659	1
44606	1
12649	6
85882	1
46675	1
38467	7
12557	4
79013	5
50537	3
81842	1
48409	5
31708	6
55293	1
44900	1
76982	14
36851	2
86663	2
6549	9
41113	1
43522	1
20536	1
43905	1
19312	1
41444	1
52508	1
6912	4
23203	5
82402	2
3127	272
58982	1
9713	1
40384	18
68404	1
69989	1
7493	2
40826	14
14522	2
43943	2
77095	1
9694	1
28594	12
48852	1
12812	1
5222	170
61808	1
51037	2
36662	2
36440	2
1990	1
13275	3
74123	6
71931	1
1809	2
15754	26
3588	46
28468	1
2711	1
1121	27
32805	1
41864	2
51744	1
15452	40
23186	2
12719	1
42520	1
49615	2
32386	1
39759	1
87208	1
1971	1
83569	1
5522	6
70599	1
53640	1
70294	12
50270	1
33721	2
49678	1
15202	1
8005	9
34084	1
52127	2
76479	3
2390	28
28988	2
83060	1
39637	10
6994	5
74902	4
42519	1
62044	2
81230	3
71943	1
53214	1
23422	17
86168	3
69948	2
64779	1
3263	11
5821	2
17228	125
31366	2
69995	1
69426	2
11006	1
68596	2
55418	3
51693	1
82808	1
59387	5
24427	3
40668	1
59103	1
75601	1
53107	1
10987	1
31395	1
11795	7
44915	1
69631	1
46067	1
26047	1
23689	2
45560	2
44528	1
45148	1
4646	36
38153	2
34263	21
24018	10
67288	7
32713	3
67921	1
83815	1
13076	6
34380	2
37079	1
10434	74
20013	2
43858	2
19024	3
40558	4
23567	54
31577	1
68248	2
17654	27
60542	1
35933	1
4702	3
10127	1
9807	1
15085	1
34629	16
49370	1
12905	14
3225	26
36742	2
54402	1
78909	745
66467	1
31827	1
5955	8
5920	1
60954	1
1379	3
29451	33
68029	1
10210	13
29665	13
62622	2
65310	33
46408	1
53167	3
45038	1
50830	4
33043	1
32429	1
80068	1
18130	1
57463	2
37549	2
29892	7
43788	10
59603	8
43792	6
33282	1
38858	1
4018	41
25794	3
6552	9
58219	1
29066	4
25654	1
42513	1
32512	11
52889	1
34843	1
71669	2
30582	7
22555	1
47795	1
78074	1
77002	1
26185	1
1679	1
5628	20
41178	5
24598	2
34662	2
79506	2
54338	1
80875	2
37394	1
33076	2
38655	1
78170	1
58731	1
26402	3
27760	1
36862	2
72757	1
28389	1
52445	1
40021	35
32782	2
79660	1
33154	14
9339	1
86161	3
45463	1
30183	39
65908	1
73195	3
52747	5
48350	6
18076	2
25030	2
40291	3
17727	16
55475	31
8245	17
42544	1
71037	2
6908	7
56891	1
28039	2
61246	1
55129	1
67785	1
49319	4
30721	1
72422	1
43900	1
84019	1
39693	17
39755	1
66889	1
43333	4
36558	17
66623	1
71089	2
22086	1
74365	1
64740	1
51251	2
77723	12
34105	21
15257	1
713	572
58585	16
19479	16
8761	89
35370	4
8288	55
33602	1
30157	11
67583	3
30286	1
47781	3
46610	2
47992	1
18609	1
32328	1
84725	6
30198	5
38798	1
17952	3
10740	1
5407	5
39388	1
11423	1
82321	1
20876	2
47865	1
3204	448
23281	52
60130	3
28824	2
81104	1
61255	1
87233	4
76999	1
